title,type,date_added,Action & Adventure,Anime,International,Family,Classic,Comedy,Crime,Cult,Documentaries,Dramas,Faith & Spirituality,Horror,Independent,LGBTQ,Music,Reality,Romantic,Sci-Fi & Fantasy,Science & Nature,Sports,Mystery,Thriller,Teen,mean_price,averageRating
Money for Nothing,TV Show,2019-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,351.4340931285511,6.2
Money Talks,Movie,2019-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.66600189208987,6.2
Monkey Planet,TV Show,2017-03-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143.15869472337806,7.5
Monkey Up,Movie,2016-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0163643576882,3.7
Monster Family,Movie,2018-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.12952386765255,4.8
Monster-in-Law,Movie,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,5.6
Monty Don's French Gardens,TV Show,2019-07-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.4340931285511,7.9
Moon,Movie,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,338.03999982561385,7.8
Moonlight,Movie,2019-05-21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,359.6645480069247,7.4
Moonwalkers,Movie,2017-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.56050033569335,6.1
Morris from America,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290.6433352515811,6.3
Mortified Nation,Movie,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.8731577019942,7.3
Morya,Movie,2018-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.8731577019942,6.9
Motu Patlu: King of Kings,Movie,2017-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.71699905395508,6.7
Mountain,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.2
Mr. Church,Movie,2018-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.3094739412007,7.6
Mr. Gaga: A True Story of Love and Dance,Movie,2017-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.2959088412198,7.5
Mr. Virgin,Movie,2018-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,5.3
Mr. Woodcock,Movie,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.4910026550293,5.2
Mr. Young,TV Show,2019-04-16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.6557152157738,6.0
Ms. Mammy,Movie,2019-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.073503112793,4.7
Mud,Movie,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,530.531050832648,7.4
Mujhse Shaadi Karogi,Movie,2019-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.35809616815476,6.7
Muppets Most Wanted,Movie,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.9109540666853,6.4
Murder Party,Movie,2018-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,5.8
Murderous Affairs,TV Show,2018-04-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.12952386765255,6.5
Mutant Busters,TV Show,2017-06-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.2959088412198,6.4
My Entire High School Sinking Into the Sea,Movie,2018-01-23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231.26952471051897,6.1
My Ex-Ex,Movie,2017-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.36434737495753,4.6
My Hotter Half,TV Show,2019-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,351.4340931285511,4.2
My Life as a Zucchini,Movie,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.22909129749644,7.8
My Scientology Movie,Movie,2017-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.71699905395508,6.6
My Sister's Keeper,Movie,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.4910026550293,7.3
My True Friend,Movie,2018-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.9695260184152,6.3
My Week with Marilyn,Movie,2019-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.6645480069247,6.9
Mystery Science Theater 3000,TV Show,2018-03-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,312.71285865420384,8.6
Mythily Veendum Varunnu,Movie,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,2.4
Nacho Libre,Movie,2019-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,297.66600189208987,5.9
Nails,Movie,2018-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.71285865420384,4.7
Namak Halaal,Movie,2019-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.35809616815476,7.2
Namour,Movie,2017-03-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143.15869472337806,6.6
Natalia Valdebenito: Gritona,Movie,2017-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.6009521484375,5.9
National Bird,Movie,2017-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.25545501708984,7.0
National Parks Adventure,Movie,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.8731577019942,7.0
National Treasure,Movie,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.55714343843005,6.9
Natural Selection,Movie,2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,123.98142860049293,5.1
Nature's Weirdest Events,TV Show,2019-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,282.4910026550293,6.8
Nazi Mega Weapons,TV Show,2017-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.15869472337806,7.9
Neruda,Movie,2017-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.2959088412198,6.8
Never Heard,Movie,2019-02-15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,354.6563158537212,5.6
New York Minute,Movie,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,4.9
Newtown,Movie,2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.61473645662008,6.9
Next,Movie,2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.4340931285511,6.2
Nibunan,Movie,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.779541015625,6.5
Night Comes On,Movie,2020-08-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,496.3857131231399,6.7
Night Moves,Movie,2019-06-30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,357.073503112793,6.1
Nightcrawler,Movie,2020-08-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,496.3857131231399,7.8
Nights in Rodanthe,Movie,2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.4340931285511,6.0
Ninja Turtles: The Next Mutation,TV Show,2016-01-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,4.3
No Entry,Movie,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.71285865420384,6.6
No Reservations,Movie,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.8404315450917,6.3
Norm of the North: Family Vacation,Movie,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.8804992675781,2.9
November Criminals,Movie,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,498.0068151300604,5.3
Now and Then,Movie,2019-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.1509052623402,6.8
Nowhere Boy,Movie,2018-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.12952386765255,7.1
Nurse Jackie,TV Show,2015-12-31,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121.90181836214933,7.8
Nurses Who Kill,TV Show,2017-08-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.36434737495753,5.8
Oasis: Supersonic,Movie,2018-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,266.3094739412007,7.8
Obvious Child,Movie,2018-07-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380.9695260184152,6.5
Occupation,Movie,2019-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.40238298688615,4.5
Ocean's Eleven,Movie,2019-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.66600189208987,6.5
Ocean's Thirteen,Movie,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.8404315450917,6.9
Ocean's Twelve,Movie,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.8404315450917,6.5
OCTB,TV Show,2018-02-05,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270.8731577019942,7.1
Off Course,Movie,2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.39190492175874,5.8
Officer Downe,Movie,2017-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.15869472337806,4.2
Oklahoma City,Movie,2017-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.61473645662008,7.4
Once Upon a Time in London,Movie,2020-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,5.2
Once Upon a Time in the West,Movie,2019-11-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.66600189208987,8.5
One Day,Movie,2018-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.7
One Direction: This Is Us,Movie,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,276.8404315450917,4.3
One Heart: The A.R. Rahman Concert Film,Movie,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,195.6009521484375,8.5
One Last Thing,Movie,2019-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.1509052623402,6.4
One More Shot,Movie,2018-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.26952471051897,8.5
One Night Stand,Movie,2017-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,194.22909129749644,3.1
One Strange Rock,TV Show,2019-02-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,354.6563158537212,8.7
Only God Forgives,Movie,2018-05-15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,329.779541015625,5.7
Operation Mekong,Movie,2017-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.36434737495753,6.5
Operation Odessa,Movie,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6885710216704,7.7
Operation Red Sea,Movie,2018-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,6.6
Operator,Movie,2017-02-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,142.52526293302836,6.0
OtherLife,Movie,2017-10-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194.22909129749644,6.2
Our House,Movie,2020-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,437.707275390625,5.3
P,Movie,2019-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.6645480069247,5.0
P Se PM Tak,Movie,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345.41000100840694,3.7
P. King Duckling,TV Show,2017-11-07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.6009521484375,6.2
P.S. I Love You,Movie,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.6557152157738,7.0
Pacific Heat,TV Show,2016-12-02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.98142860049293,5.8
Paid in Full,Movie,2019-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.66600189208987,7.0
Paint It Black,Movie,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.8731577019942,5.7
Painted Faces,Movie,2018-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.2
Palio,Movie,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.7772726579146,7.3
Palm Trees in the Snow,Movie,2016-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.70571536109561,7.3
Panic Room,Movie,2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,304.1509052623402,6.8
Papa the Great,Movie,2017-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.86750030517578,5.6
Paper Year,Movie,2019-04-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,365.6557152157738,5.3
Paranormal Activity,Movie,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,338.03999982561385,6.3
Paranormal Survivor,TV Show,2017-08-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.36434737495753,6.2
Pardes,Movie,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.71285865420384,6.9
Paris Is Burning,Movie,2017-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.52526293302836,8.2
Parks and Recreation,TV Show,2016-01-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,8.6
Passenger 57,Movie,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530.531050832648,5.9
Patient Seventeen,Movie,2018-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.26952471051897,3.7
Patriot Games,Movie,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.03999982561385,6.8
Paul Blart: Mall Cop,Movie,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.9179977416992,5.3
Paulettante Veedu,Movie,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.9695260184152,4.5
Pawn Stars,TV Show,2019-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,282.4910026550293,7.2
Paying Guests,Movie,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.9695260184152,4.4
Pee Mak,Movie,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.2
Pee-wee's Playhouse,TV Show,2014-12-18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4825325012207,8.1
Penelope,Movie,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.6557152157738,6.7
Penny Dreadful,TV Show,2016-09-17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,97.39190492175874,8.2
People You May Know,Movie,2017-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142.52526293302836,5.7
Perfect Bid: The Contestant Who Knew Too Much,Movie,2019-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.6557152157738,6.5
Perfect Stranger,Movie,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,323.40238298688615,5.7
Person of Interest,TV Show,2016-09-22,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.39190492175874,8.5
Personal Shopper,Movie,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,354.6563158537212,6.1
Peter and the Farm,Movie,2017-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.15869472337806,7.1
Peter Rabbit,Movie,2018-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.6
Philadelphia,Movie,2019-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,351.4340931285511,7.7
Phone Swap,Movie,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.4910026550293,6.4
Phullu,Movie,2019-12-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314.35809616815476,6.1
Pierre Jackson,Movie,2019-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.073503112793,6.8
Pitaah,Movie,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,312.71285865420384,6.4
Planet Earth II,TV Show,2017-12-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,187.86750030517578,9.5
Planetarium,Movie,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.26952471051897,4.6
Platoon,Movie,2020-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.9179977416992,8.1
Playing Hard,Movie,2019-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.6557152157738,6.0
Pope Francis: A Man of His Word,Movie,2019-01-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,323.40238298688615,6.6
Popeye,Movie,2019-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.66600189208987,5.4
Portlandia,TV Show,2019-09-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.4910026550293,7.8
Porto,Movie,2018-04-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,309.12952386765255,6.0
Postcards from London,Movie,2019-02-19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,354.6563158537212,5.3
Power Battle Watch Car,TV Show,2017-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.2959088412198,8.5
Power Rangers Dino Charge,TV Show,2015-12-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.90181836214933,6.4
Power Rangers in Space,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,7.3
Power Rangers Jungle Fury,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.7
Power Rangers Lightspeed Rescue,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.4
Power Rangers Lost Galaxy,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.8
Power Rangers Mystic Force,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.7
Power Rangers Ninja Storm,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.4
Power Rangers Operation Overdrive,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,5.5
Power Rangers S.P.D.,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.7
Power Rangers Samurai,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,5.1
Power Rangers Super Megaforce,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,5.6
Power Rangers Time Force,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,7.0
Power Rangers Turbo,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,5.6
Power Rangers Wild Force,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.2
Power Rangers Zeo,TV Show,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.24578937731292,6.5
Prague,Movie,2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187.86750030517578,5.6
Premachi Goshta,Movie,2018-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.8731577019942,7.3
Primal Fear,Movie,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,314.35809616815476,7.7
Princess Cyd,Movie,2018-02-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,270.8731577019942,6.7
Professor Mack,Movie,2019-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.1509052623402,3.6
Psiconautas,TV Show,2018-04-15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.12952386765255,6.9
Pukar,Movie,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.71285865420384,6.7
Pulp Fiction,Movie,2019-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.40238298688615,8.9
Punjab 1984,Movie,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.6009521484375,8.3
Pusher,Movie,2017-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.86750030517578,5.5
Pyaar Ka Punchnama,Movie,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.25545501708984,7.6
Pyaar Tune Kya Kiya,TV Show,2017-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,157.2959088412198,7.4
Q Ball,Movie,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,349.6186343106356,6.8
Quantum of Solace,Movie,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.3857131231399,6.5
Queen of the Desert,Movie,2019-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.6557152157738,5.7
Rab Se Sohna Isshq,TV Show,2017-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,157.2959088412198,7.3
Race to Witch Mountain,Movie,2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.4340931285511,5.7
Rachel Getting Married,Movie,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,282.4910026550293,6.7
